Indicator Name,Cancer Type,Year,Country Name,Region,Gender,Area,Numeric,Lower Confidence Limit,Upper Confidence Limit,Comment
"Mean population salt intake, adults aged 25+",,2019,Greece,European Region,Males,,9.335912734,8.655492468,10.08250459,
"Mean population salt intake, adults aged 25+",,2019,Greece,European Region,Females,,7.093613075,6.667075721,7.545016643,
"Mean population salt intake, adults aged 25+",,2019,Grenada,Region of the Americas,Total,,7.193913885,6.840636359,7.602285549,
"Mean population salt intake, adults aged 25+",,2019,Grenada,Region of the Americas,Males,,7.943598621,7.326027586,8.617364763,
"Mean population salt intake, adults aged 25+",,2019,Grenada,Region of the Americas,Females,,6.424011083,6.019001109,6.861075186,
"Mean population salt intake, adults aged 25+",,2019,Guatemala,Region of the Americas,Total,,10.06897575,9.509922633,10.70224115,
"Mean population salt intake, adults aged 25+",,2019,Guatemala,Region of the Americas,Males,,11.18393143,10.2018271,12.23946471,
"Mean population salt intake, adults aged 25+",,2019,Guatemala,Region of the Americas,Females,,9.116560278,8.419469465,9.898494921,
"Mean population salt intake, adults aged 25+",,2019,Guinea,African Region,Total,,6.756445466,6.355619832,7.163784972,
"Mean population salt intake, adults aged 25+",,2019,Guinea,African Region,Males,,6.899644159,6.291624422,7.505296511,
"Mean population salt intake, adults aged 25+",,2019,Guinea,African Region,Females,,6.632543544,6.127433044,7.167124246,
"Mean population salt intake, adults aged 25+",,2019,Guinea-Bissau,African Region,Total,,6.723205381,6.335448486,7.175135459,
"Mean population salt intake, adults aged 25+",,2019,Guinea-Bissau,African Region,Males,,6.837752596,6.220295852,7.522322035,
"Mean population salt intake, adults aged 25+",,2019,Guinea-Bissau,African Region,Females,,6.623822929,6.114599781,7.181757461,
"Mean population salt intake, adults aged 25+",,2019,Guyana,Region of the Americas,Total,,7.155794309,6.782054733,7.571066961,
"Mean population salt intake, adults aged 25+",,2019,Guyana,Region of the Americas,Males,,7.967361217,7.328450263,8.652609769,
"Mean population salt intake, adults aged 25+",,2019,Guyana,Region of the Americas,Females,,6.392671161,5.950066249,6.883469879,
"Mean population salt intake, adults aged 25+",,2019,Haiti,Region of the Americas,Total,,7.119301945,6.66792815,7.564153745,
"Mean population salt intake, adults aged 25+",,2019,Haiti,Region of the Americas,Males,,7.962850106,7.263466283,8.740919879,
"Mean population salt intake, adults aged 25+",,2019,Haiti,Region of the Americas,Females,,6.376706656,5.950612638,6.846992277,
"Mean population salt intake, adults aged 25+",,2019,Honduras,Region of the Americas,Total,,10.09543752,9.509970178,10.71719027,
"Mean population salt intake, adults aged 25+",,2019,Honduras,Region of the Americas,Males,,11.21168544,10.23076664,12.27844434,
"Mean population salt intake, adults aged 25+",,2019,Honduras,Region of the Americas,Females,,9.11633898,8.464276186,9.809765936,
"Mean population salt intake, adults aged 25+",,2019,Hungary,European Region,Total,,14.11532229,13.42590036,14.79515754,
"Mean population salt intake, adults aged 25+",,2019,Hungary,European Region,Males,,16.77370192,15.58363923,18.04897036,
"Mean population salt intake, adults aged 25+",,2019,Hungary,European Region,Females,,11.81383618,11.08746746,12.46967042,
"Mean population salt intake, adults aged 25+",,2019,Iceland,European Region,Total,,8.29132828,7.878903262,8.685993831,
"Mean population salt intake, adults aged 25+",,2019,Iceland,European Region,Males,,9.639868439,8.922544427,10.39351515,
"Mean population salt intake, adults aged 25+",,2019,Iceland,European Region,Females,,6.929618056,6.523656205,7.344964184,
"Mean population salt intake, adults aged 25+",,2019,India,South-East Asia Region,Total,,9.681311805,9.577296556,9.792440616,
"Mean population salt intake, adults aged 25+",,2019,India,South-East Asia Region,Males,,10.52872199,10.35854224,10.71770999,
"Mean population salt intake, adults aged 25+",,2019,India,South-East Asia Region,Females,,8.815058217,8.681859674,8.940031098,
"Mean population salt intake, adults aged 25+",,2019,Indonesia,South-East Asia Region,Total,,10.35779401,9.814825701,10.93262784,
"Mean population salt intake, adults aged 25+",,2019,Indonesia,South-East Asia Region,Males,,10.91583647,10.0322991,11.86910243,
"Mean population salt intake, adults aged 25+",,2019,Indonesia,South-East Asia Region,Females,,9.800581672,9.159320591,10.45913389,
"Mean population salt intake, adults aged 25+",,2019,Iran (Islamic Republic of),Eastern Mediterranean Region,Total,,6.214638782,5.85042103,6.603614523,
"Mean population salt intake, adults aged 25+",,2019,Iran (Islamic Republic of),Eastern Mediterranean Region,Males,,7.157907602,6.514185282,7.832927382,
"Mean population salt intake, adults aged 25+",,2019,Iran (Islamic Republic of),Eastern Mediterranean Region,Females,,5.250823684,4.848888926,5.683371014,
"Mean population salt intake, adults aged 25+",,2019,Iraq,Eastern Mediterranean Region,Total,,6.300194081,5.892761344,6.766546592,
"Mean population salt intake, adults aged 25+",,2019,Iraq,Eastern Mediterranean Region,Males,,7.242442066,6.542271242,7.997535916,
"Mean population salt intake, adults aged 25+",,2019,Iraq,Eastern Mediterranean Region,Females,,5.317793231,4.899466599,5.773296498,
"Mean population salt intake, adults aged 25+",,2019,Ireland,European Region,Total,,7.217918703,6.853778831,7.58491936,
"Mean population salt intake, adults aged 25+",,2019,Ireland,European Region,Males,,8.416351094,7.785720572,9.060315265,
"Mean population salt intake, adults aged 25+",,2019,Ireland,European Region,Females,,6.080799357,5.69937266,6.469538323,
"Mean population salt intake, adults aged 25+",,2019,Israel,European Region,Total,,8.358246785,7.92816654,8.798042095,
"Mean population salt intake, adults aged 25+",,2019,Israel,European Region,Males,,9.587072687,8.785561087,10.39952794,
"Mean population salt intake, adults aged 25+",,2019,Israel,European Region,Females,,7.192127288,6.736718714,7.707403851,
"Mean population salt intake, adults aged 25+",,2019,Italy,European Region,Total,,9.525937622,9.063647539,9.993441167,
"Mean population salt intake, adults aged 25+",,2019,Italy,European Region,Males,,10.67198976,9.937970131,11.45024898,
"Mean population salt intake, adults aged 25+",,2019,Italy,European Region,Females,,8.478179518,7.989741944,8.970475868,
"Mean population salt intake, adults aged 25+",,2019,Jamaica,Region of the Americas,Total,,7.186200721,6.771626748,7.567388747,
"Mean population salt intake, adults aged 25+",,2019,Jamaica,Region of the Americas,Males,,7.979349013,7.312142404,8.667731757,
"Mean population salt intake, adults aged 25+",,2019,Jamaica,Region of the Americas,Females,,6.428896718,6.013112264,6.868808552,
"Mean population salt intake, adults aged 25+",,2019,Japan,Western Pacific Region,Total,,10.06688139,9.884856152,10.26824339,
"Mean population salt intake, adults aged 25+",,2019,Japan,Western Pacific Region,Males,,10.83472136,10.55719739,11.14444957,
"Mean population salt intake, adults aged 25+",,2019,Japan,Western Pacific Region,Females,,9.357900047,9.110809193,9.623288462,
"Mean population salt intake, adults aged 25+",,2019,Jordan,Eastern Mediterranean Region,Total,,6.336919038,5.944956897,6.804358484,
"Mean population salt intake, adults aged 25+",,2019,Jordan,Eastern Mediterranean Region,Males,,7.238846285,6.541470532,8.004707684,
"Mean population salt intake, adults aged 25+",,2019,Jordan,Eastern Mediterranean Region,Females,,5.24489266,4.845379908,5.660492612,
"Mean population salt intake, adults aged 25+",,2019,Kazakhstan,European Region,Total,,8.771253678,8.311122358,9.29059698,
"Mean population salt intake, adults aged 25+",,2019,Kazakhstan,European Region,Males,,10.28326249,9.450755262,11.16557698,
"Mean population salt intake, adults aged 25+",,2019,Kazakhstan,European Region,Females,,7.448662798,6.931326075,7.953705793,
"Mean population salt intake, adults aged 25+",,2019,Kenya,African Region,Total,,5.991737162,5.670130948,6.320305918,
"Mean population salt intake, adults aged 25+",,2019,Kenya,African Region,Males,,4.217069794,3.838902847,4.628583025,
"Mean population salt intake, adults aged 25+",,2019,Kenya,African Region,Females,,7.693422112,7.177953993,8.287796544,
"Mean population salt intake, adults aged 25+",,2019,Kiribati,Western Pacific Region,Total,,7.034554794,6.636522993,7.438710704,
"Mean population salt intake, adults aged 25+",,2019,Kiribati,Western Pacific Region,Males,,7.254942969,6.649210486,7.935382858,
"Mean population salt intake, adults aged 25+",,2019,Kiribati,Western Pacific Region,Females,,6.838946013,6.371950448,7.358628226,
"Mean population salt intake, adults aged 25+",,2019,Kuwait,Eastern Mediterranean Region,Total,,8.191289963,7.739514019,8.725648943,
"Mean population salt intake, adults aged 25+",,2019,Kuwait,Eastern Mediterranean Region,Males,,9.284958968,8.536233005,10.14671045,
"Mean population salt intake, adults aged 25+",,2019,Kuwait,Eastern Mediterranean Region,Females,,6.880301333,6.387139285,7.434915482,
"Mean population salt intake, adults aged 25+",,2019,Kyrgyzstan,European Region,Total,,8.832024752,8.301469805,9.359252433,
"Mean population salt intake, adults aged 25+",,2019,Kyrgyzstan,European Region,Males,,10.32471747,9.437335799,11.28130824,
"Mean population salt intake, adults aged 25+",,2019,Kyrgyzstan,European Region,Females,,7.456724181,6.927901392,8.008323441,
"Mean population salt intake, adults aged 25+",,2019,Lao People's Democratic Republic,Western Pacific Region,Total,,10.18120113,9.622396482,10.78493796,
"Mean population salt intake, adults aged 25+",,2019,Lao People's Democratic Republic,Western Pacific Region,Males,,10.72935609,9.821619545,11.75582098,
"Mean population salt intake, adults aged 25+",,2019,Lao People's Democratic Republic,Western Pacific Region,Females,,9.636218413,8.984843202,10.32500644,
"Mean population salt intake, adults aged 25+",,2019,Latvia,European Region,Total,,7.437885651,7.074122522,7.818000306,
"Mean population salt intake, adults aged 25+",,2019,Latvia,European Region,Males,,9.516573856,8.81218396,10.24694015,
"Mean population salt intake, adults aged 25+",,2019,Latvia,European Region,Females,,5.787233828,5.455920715,6.130586469,
"Mean population salt intake, adults aged 25+",,2019,Lebanon,Eastern Mediterranean Region,Total,,6.087084869,5.732714975,6.465995484,
"Mean population salt intake, adults aged 25+",,2019,Lebanon,Eastern Mediterranean Region,Males,,7.116680066,6.533122369,7.820255308,
"Mean population salt intake, adults aged 25+",,2019,Lebanon,Eastern Mediterranean Region,Females,,5.170535096,4.826490125,5.575642946,
"Mean population salt intake, adults aged 25+",,2019,Lesotho,African Region,Total,,7.541929326,7.097857064,8.055732151,
"Mean population salt intake, adults aged 25+",,2019,Lesotho,African Region,Males,,7.661281435,6.960926633,8.443050149,
"Mean population salt intake, adults aged 25+",,2019,Lesotho,African Region,Females,,7.429598072,6.860910695,8.06782767,
"Mean population salt intake, adults aged 25+",,2019,Liberia,African Region,Total,,6.75187658,6.362371501,7.157722382,
"Mean population salt intake, adults aged 25+",,2019,Liberia,African Region,Males,,6.881889189,6.272059363,7.532393386,
"Mean population salt intake, adults aged 25+",,2019,Liberia,African Region,Females,,6.619710982,6.118483122,7.13185375,
"Mean population salt intake, adults aged 25+",,2019,Libya,Eastern Mediterranean Region,Total,,6.233671685,5.857915516,6.656469648,
"Mean population salt intake, adults aged 25+",,2019,Libya,Eastern Mediterranean Region,Males,,7.178660245,6.506317959,7.861036508,
"Mean population salt intake, adults aged 25+",,2019,Libya,Eastern Mediterranean Region,Females,,5.214863756,4.842979176,5.647836413,
"Mean population salt intake, adults aged 25+",,2019,Lithuania,European Region,Total,,7.316881217,6.984686852,7.712557503,
"Mean population salt intake, adults aged 25+",,2019,Lithuania,European Region,Males,,7.583214866,7.062699256,8.171369544,
"Mean population salt intake, adults aged 25+",,2019,Lithuania,European Region,Females,,7.105052311,6.678009652,7.552321237,
"Mean population salt intake, adults aged 25+",,2019,Luxembourg,European Region,Total,,8.367081821,7.928136902,8.819126637,
"Mean population salt intake, adults aged 25+",,2019,Luxembourg,European Region,Males,,9.547599758,8.841231432,10.32404234,
"Mean population salt intake, adults aged 25+",,2019,Luxembourg,European Region,Females,,7.193740357,6.716964609,7.671358784,
"Mean population salt intake, adults aged 25+",,2019,Madagascar,African Region,Total,,7.042011544,6.672943143,7.438448889,
"Mean population salt intake, adults aged 25+",,2019,Madagascar,African Region,Males,,6.349380353,5.778442433,6.904390374,
"Mean population salt intake, adults aged 25+",,2019,Madagascar,African Region,Females,,7.713904795,7.183032567,8.266940084,
"Mean population salt intake, adults aged 25+",,2019,Malawi,African Region,Total,,7.046749515,6.671113662,7.44620809,
"Mean population salt intake, adults aged 25+",,2019,Malawi,African Region,Males,,6.334723013,5.767348424,6.909745123,
"Mean population salt intake, adults aged 25+",,2019,Malawi,African Region,Females,,7.690263371,7.181857754,8.278436892,
"Mean population salt intake, adults aged 25+",,2019,Malaysia,Western Pacific Region,Total,,10.33491187,9.778025994,10.9856401,
"Mean population salt intake, adults aged 25+",,2019,Malaysia,Western Pacific Region,Males,,10.85790955,10.01145402,11.83219819,
"Mean population salt intake, adults aged 25+",,2019,Malaysia,Western Pacific Region,Females,,9.770423083,9.122848673,10.46262877,
"Mean population salt intake, adults aged 25+",,2019,Maldives,South-East Asia Region,Total,,10.13566155,9.493036682,10.86314632,
"Mean population salt intake, adults aged 25+",,2019,Maldives,South-East Asia Region,Males,,10.42461065,9.458201817,11.560672,
"Mean population salt intake, adults aged 25+",,2019,Maldives,South-East Asia Region,Females,,9.626437117,8.969247397,10.35813214,
"Mean population salt intake, adults aged 25+",,2019,Mali,African Region,Total,,6.771608374,6.378260553,7.194173694,
"Mean population salt intake, adults aged 25+",,2019,Mali,African Region,Males,,6.897029206,6.303519983,7.57464438,
"Mean population salt intake, adults aged 25+",,2019,Mali,African Region,Females,,6.653186469,6.148015221,7.174334925,
"Mean population salt intake, adults aged 25+",,2019,Malta,European Region,Total,,9.492192172,9.058218112,9.954450707,
"Mean population salt intake, adults aged 25+",,2019,Malta,European Region,Males,,10.55628292,9.846906408,11.3407647,
"Mean population salt intake, adults aged 25+",,2019,Malta,European Region,Females,,8.452722437,7.948889015,8.934494316,
"Mean population salt intake, adults aged 25+",,2019,Marshall Islands,Western Pacific Region,Total,,7.031323451,6.657140299,7.47028182,
"Mean population salt intake, adults aged 25+",,2019,Marshall Islands,Western Pacific Region,Males,,7.315186168,6.69611745,7.968847191,
"Mean population salt intake, adults aged 25+",,2019,Marshall Islands,Western Pacific Region,Females,,6.731570029,6.272105369,7.249630101,
"Mean population salt intake, adults aged 25+",,2019,Mauritania,African Region,Total,,6.80296767,6.41368901,7.17489059,
"Mean population salt intake, adults aged 25+",,2019,Mauritania,African Region,Males,,6.931031141,6.339258498,7.498963558,
"Mean population salt intake, adults aged 25+",,2019,Mauritania,African Region,Females,,6.683461025,6.228043,7.188164558,
"Mean population salt intake, adults aged 25+",,2019,Mauritius,African Region,Total,,10.63573185,10.09366359,11.18655715,
"Mean population salt intake, adults aged 25+",,2019,Mauritius,African Region,Males,,11.25077979,10.3676284,12.099313,
"Mean population salt intake, adults aged 25+",,2019,Mauritius,African Region,Females,,10.04859273,9.430091099,10.70235795,
"Mean population salt intake, adults aged 25+",,2019,Mexico,Region of the Americas,Total,,8.629475638,8.198904971,9.079911188,
"Mean population salt intake, adults aged 25+",,2019,Mexico,Region of the Americas,Males,,9.076263386,8.420859191,9.795800336,
"Mean population salt intake, adults aged 25+",,2019,Mexico,Region of the Americas,Females,,8.222403283,7.722801064,8.762653849,
"Mean population salt intake, adults aged 25+",,2019,Micronesia (Federated States of),Western Pacific Region,Total,,7.235926118,6.853700609,7.647812963,
"Mean population salt intake, adults aged 25+",,2019,Micronesia (Federated States of),Western Pacific Region,Males,,7.491955813,6.880751246,8.1348395,
"Mean population salt intake, adults aged 25+",,2019,Micronesia (Federated States of),Western Pacific Region,Females,,6.976408596,6.541628233,7.425519327,
"Mean population salt intake, adults aged 25+",,2019,Monaco,European Region,Total,,8.086715536,7.700063023,8.486271521,
"Mean population salt intake, adults aged 25+",,2019,Monaco,European Region,Males,,9.221553027,8.512161711,9.91143968,
"Mean population salt intake, adults aged 25+",,2019,Monaco,European Region,Females,,7.036459351,6.614262883,7.468149002,
"Mean population salt intake, adults aged 25+",,2019,Mongolia,Western Pacific Region,Total,,8.899022714,8.403419561,9.451663305,
"Mean population salt intake, adults aged 25+",,2019,Mongolia,Western Pacific Region,Males,,10.40962039,9.562330554,11.38968467,
"Mean population salt intake, adults aged 25+",,2019,Mongolia,Western Pacific Region,Females,,7.498516656,6.961421859,8.049972574,
"Mean population salt intake, adults aged 25+",,2019,Montenegro,European Region,Total,,12.59979938,11.95562782,13.27566142,
"Mean population salt intake, adults aged 25+",,2019,Montenegro,European Region,Males,,14.81098055,13.67655419,16.05750382,
"Mean population salt intake, adults aged 25+",,2019,Montenegro,European Region,Females,,10.53595772,9.952064975,11.2174907,
"Mean population salt intake, adults aged 25+",,2019,Morocco,Eastern Mediterranean Region,Total,,6.116983049,5.773691208,6.48185691,
"Mean population salt intake, adults aged 25+",,2019,Morocco,Eastern Mediterranean Region,Males,,7.061320038,6.484827505,7.71246071,
"Mean population salt intake, adults aged 25+",,2019,Morocco,Eastern Mediterranean Region,Females,,5.182524038,4.816133566,5.567801449,
"Mean population salt intake, adults aged 25+",,2019,Mozambique,African Region,Total,,7.078151928,6.69842123,7.462432854,
"Mean population salt intake, adults aged 25+",,2019,Mozambique,African Region,Males,,6.352139306,5.796283069,6.93002567,
"Mean population salt intake, adults aged 25+",,2019,Mozambique,African Region,Females,,7.705390675,7.145343147,8.268156423,
"Mean population salt intake, adults aged 25+",,2019,Myanmar,South-East Asia Region,Total,,10.33043131,9.822906208,10.88843431,
"Mean population salt intake, adults aged 25+",,2019,Myanmar,South-East Asia Region,Males,,10.93078153,10.05213158,11.85703932,
"Mean population salt intake, adults aged 25+",,2019,Myanmar,South-East Asia Region,Females,,9.812869598,9.149027384,10.48610296,
"Mean population salt intake, adults aged 25+",,2019,Namibia,African Region,Total,,7.5316145,7.080538782,8.008131227,
"Mean population salt intake, adults aged 25+",,2019,Namibia,African Region,Males,,7.635436836,6.915566262,8.347116875,
"Mean population salt intake, adults aged 25+",,2019,Namibia,African Region,Females,,7.439875762,6.870076925,8.062296403,
"Mean population salt intake, adults aged 25+",,2019,Nauru,Western Pacific Region,Total,,6.691638028,6.308820758,7.103621819,
"Mean population salt intake, adults aged 25+",,2019,Nauru,Western Pacific Region,Males,,6.875004313,6.26633259,7.497559281,
"Mean population salt intake, adults aged 25+",,2019,Nauru,Western Pacific Region,Females,,6.515108088,6.039891464,7.017195075,
"Mean population salt intake, adults aged 25+",,2019,Nepal,South-East Asia Region,Total,,8.732631164,8.244691125,9.232911277,
"Mean population salt intake, adults aged 25+",,2019,Nepal,South-East Asia Region,Males,,9.062114994,8.280607077,9.851105717,
"Mean population salt intake, adults aged 25+",,2019,Nepal,South-East Asia Region,Females,,8.459234921,7.878410448,9.092839427,
"Mean population salt intake, adults aged 25+",,2019,Netherlands (Kingdom of the),European Region,Total,,8.096308065,7.724160399,8.497717387,
"Mean population salt intake, adults aged 25+",,2019,Netherlands (Kingdom of the),European Region,Males,,9.160321005,8.528827589,9.879522526,
"Mean population salt intake, adults aged 25+",,2019,Netherlands (Kingdom of the),European Region,Females,,7.073185665,6.662619653,7.495232739,
"Mean population salt intake, adults aged 25+",,2019,New Zealand,Western Pacific Region,Total,,7.866134885,7.56082023,8.177747416,
"Mean population salt intake, adults aged 25+",,2019,New Zealand,Western Pacific Region,Males,,8.6871128,8.193686305,9.219166024,
"Mean population salt intake, adults aged 25+",,2019,New Zealand,Western Pacific Region,Females,,7.123997783,6.803631847,7.469943029,
"Mean population salt intake, adults aged 25+",,2019,Nicaragua,Region of the Americas,Total,,10.0872559,9.503696748,10.7332589,
"Mean population salt intake, adults aged 25+",,2019,Nicaragua,Region of the Americas,Males,,11.19786179,10.26788441,12.29526957,
"Mean population salt intake, adults aged 25+",,2019,Nicaragua,Region of the Americas,Females,,9.072045768,8.437801916,9.793102734,
"Mean population salt intake, adults aged 25+",,2019,Niger,African Region,Total,,6.773186717,6.378067321,7.212654632,
"Mean population salt intake, adults aged 25+",,2019,Niger,African Region,Males,,6.875134461,6.249656522,7.5281111,
"Mean population salt intake, adults aged 25+",,2019,Niger,African Region,Females,,6.676935718,6.17661621,7.213926603,
"Mean population salt intake, adults aged 25+",,2019,Nigeria,African Region,Total,,6.310462175,5.939784067,6.6826152,
"Mean population salt intake, adults aged 25+",,2019,Nigeria,African Region,Males,,6.449524329,5.882423032,7.014892738,
"Mean population salt intake, adults aged 25+",,2019,Nigeria,African Region,Females,,6.188639574,5.718451,6.66318426,
"Mean population salt intake, adults aged 25+",,2019,Niue,Western Pacific Region,Total,,7.862985698,7.462731603,8.258351237,
"Mean population salt intake, adults aged 25+",,2019,Niue,Western Pacific Region,Males,,8.179010999,7.509266116,8.837346659,
"Mean population salt intake, adults aged 25+",,2019,Niue,Western Pacific Region,Females,,7.559376855,7.099277468,8.051942447,
"Mean population salt intake, adults aged 25+",,2019,North Macedonia,European Region,Total,,12.62900347,11.98633391,13.28063068,
"Mean population salt intake, adults aged 25+",,2019,North Macedonia,European Region,Males,,14.75244463,13.60854776,15.95503588,
"Mean population salt intake, adults aged 25+",,2019,North Macedonia,European Region,Females,,10.47250188,9.818133335,11.19065897,
"Mean population salt intake, adults aged 25+",,2019,Norway,European Region,Total,,7.637357652,7.354031853,7.930243467,
"Mean population salt intake, adults aged 25+",,2019,Norway,European Region,Males,,8.941780771,8.468329041,9.424540362,
"Mean population salt intake, adults aged 25+",,2019,Norway,European Region,Females,,6.331387555,6.051199957,6.606410459,
"Mean population salt intake, adults aged 25+",,2019,Oman,Eastern Mediterranean Region,Total,,6.974633223,6.365915208,7.607430923,
"Mean population salt intake, adults aged 25+",,2019,Oman,Eastern Mediterranean Region,Males,,7.617345057,6.776491592,8.532968476,
"Mean population salt intake, adults aged 25+",,2019,Oman,Eastern Mediterranean Region,Females,,5.455825461,4.991021001,5.951052923,
"Mean population salt intake, adults aged 25+",,2019,Pakistan,Eastern Mediterranean Region,Total,,8.778655242,8.254369794,9.325791391,
"Mean population salt intake, adults aged 25+",,2019,Pakistan,Eastern Mediterranean Region,Males,,9.082844984,8.304016581,9.976874832,
"Mean population salt intake, adults aged 25+",,2019,Pakistan,Eastern Mediterranean Region,Females,,8.465146905,7.831369711,9.086528624,
"Mean population salt intake, adults aged 25+",,2019,Palau,Western Pacific Region,Total,,7.565394528,7.186519743,7.98625137,
"Mean population salt intake, adults aged 25+",,2019,Palau,Western Pacific Region,Males,,7.720504614,7.103877903,8.354403573,
"Mean population salt intake, adults aged 25+",,2019,Palau,Western Pacific Region,Females,,7.373665331,6.902637326,7.935001331,
"Mean population salt intake, adults aged 25+",,2019,Panama,Region of the Americas,Total,,10.05642149,9.50763056,10.58742171,
"Mean population salt intake, adults aged 25+",,2019,Panama,Region of the Americas,Males,,11.16822087,10.26954316,12.09677672,
"Mean population salt intake, adults aged 25+",,2019,Panama,Region of the Americas,Females,,8.954606168,8.363045068,9.54360386,
"Mean population salt intake, adults aged 25+",,2019,Papua New Guinea,Western Pacific Region,Total,,6.896184282,6.49581302,7.282161704,
"Mean population salt intake, adults aged 25+",,2019,Papua New Guinea,Western Pacific Region,Males,,7.202753691,6.582144649,7.853759025,
"Mean population salt intake, adults aged 25+",,2019,Papua New Guinea,Western Pacific Region,Females,,6.576859685,6.105163566,7.089972399,
"Mean population salt intake, adults aged 25+",,2019,Paraguay,Region of the Americas,Total,,8.925267776,8.425962406,9.437356822,
"Mean population salt intake, adults aged 25+",,2019,Paraguay,Region of the Americas,Males,,9.82024065,9.017477117,10.75820907,
"Mean population salt intake, adults aged 25+",,2019,Paraguay,Region of the Americas,Females,,8.027880283,7.456513988,8.566008322,
"Mean population salt intake, adults aged 25+",,2019,Peru,Region of the Americas,Total,,8.886994306,8.425299724,9.392616815,
"Mean population salt intake, adults aged 25+",,2019,Peru,Region of the Americas,Males,,9.820247124,9.059601055,10.73053806,
"Mean population salt intake, adults aged 25+",,2019,Peru,Region of the Americas,Females,,8.0004352,7.467881156,8.582357592,
"Mean population salt intake, adults aged 25+",,2019,Philippines,Western Pacific Region,Total,,10.28307565,9.745025701,10.86057221,
"Mean population salt intake, adults aged 25+",,2019,Philippines,Western Pacific Region,Males,,10.82235713,9.95585653,11.72266352,
"Mean population salt intake, adults aged 25+",,2019,Philippines,Western Pacific Region,Females,,9.74436883,9.101872025,10.4135957,
"Mean population salt intake, adults aged 25+",,2019,Poland,European Region,Total,,10.89366988,10.35429131,11.37047112,
"Mean population salt intake, adults aged 25+",,2019,Poland,European Region,Males,,12.72914085,11.84492887,13.70866274,
"Mean population salt intake, adults aged 25+",,2019,Poland,European Region,Females,,9.236622493,8.685544029,9.774664943,
"Mean population salt intake, adults aged 25+",,2019,Portugal,European Region,Total,,8.779550158,8.360910902,9.199493386,
"Mean population salt intake, adults aged 25+",,2019,Portugal,European Region,Males,,10.13910881,9.433027197,10.88142523,
"Mean population salt intake, adults aged 25+",,2019,Portugal,European Region,Females,,7.600355747,7.188075567,8.029511309,
"Mean population salt intake, adults aged 25+",,2019,Qatar,Eastern Mediterranean Region,Total,,7.120732208,6.492537338,7.797390877,
"Mean population salt intake, adults aged 25+",,2019,Qatar,Eastern Mediterranean Region,Males,,7.571861213,6.762863051,8.411106532,
"Mean population salt intake, adults aged 25+",,2019,Qatar,Eastern Mediterranean Region,Females,,5.450228417,4.973868781,5.985802731,
"Mean population salt intake, adults aged 25+",,2019,Region of the Americas,Region of the Americas,Total,,8.958287206,8.791030949,9.128589515,
"Mean population salt intake, adults aged 25+",,2019,Region of the Americas,Region of the Americas,Males,,9.967014961,9.719146709,10.23016333,
"Mean population salt intake, adults aged 25+",,2019,Region of the Americas,Region of the Americas,Females,,8.027276044,7.828152936,8.225819176,
"Mean population salt intake, adults aged 25+",,2019,Republic of Korea,Western Pacific Region,Total,,12.13596737,11.57189778,12.67412829,
"Mean population salt intake, adults aged 25+",,2019,Republic of Korea,Western Pacific Region,Males,,12.80575622,11.917028,13.74955546,
"Mean population salt intake, adults aged 25+",,2019,Republic of Korea,Western Pacific Region,Females,,11.46405137,10.85811098,12.10942091,
"Mean population salt intake, adults aged 25+",,2019,Republic of Moldova,European Region,Total,,6.949483981,6.588599749,7.330786683,
"Mean population salt intake, adults aged 25+",,2019,Republic of Moldova,European Region,Males,,8.196887599,7.561464779,8.889313935,
"Mean population salt intake, adults aged 25+",,2019,Republic of Moldova,European Region,Females,,5.869890656,5.49029079,6.251861849,
"Mean population salt intake, adults aged 25+",,2019,Romania,European Region,Total,,12.68798912,12.05188086,13.35687004,
"Mean population salt intake, adults aged 25+",,2019,Romania,European Region,Males,,14.86304963,13.77010839,16.0683459,
"Mean population salt intake, adults aged 25+",,2019,Romania,European Region,Females,,10.70506528,10.09796358,11.37588522,
"Mean population salt intake, adults aged 25+",,2019,Russian Federation,European Region,Total,,9.502285043,9.054341564,9.938388639,
"Mean population salt intake, adults aged 25+",,2019,Russian Federation,European Region,Males,,10.86376009,10.05844531,11.61771139,
"Mean population salt intake, adults aged 25+",,2019,Russian Federation,European Region,Females,,8.400804537,7.891225808,8.908327808,
"Mean population salt intake, adults aged 25+",,2019,Rwanda,African Region,Total,,7.12417724,6.743044158,7.552560564,
"Mean population salt intake, adults aged 25+",,2019,Rwanda,African Region,Males,,6.343551335,5.790066814,6.941315091,
"Mean population salt intake, adults aged 25+",,2019,Rwanda,African Region,Females,,7.816074802,7.2824955,8.408167448,
"Mean population salt intake, adults aged 25+",,2019,Saint Kitts and Nevis,Region of the Americas,Total,,7.202998631,6.798528145,7.634623293,
"Mean population salt intake, adults aged 25+",,2019,Saint Kitts and Nevis,Region of the Americas,Males,,7.974056473,7.3138425,8.665892753,
"Mean population salt intake, adults aged 25+",,2019,Saint Kitts and Nevis,Region of the Americas,Females,,6.427197071,5.99217635,6.900073223,
"Mean population salt intake, adults aged 25+",,2019,Saint Lucia,Region of the Americas,Total,,7.202525159,6.837797822,7.565071646,
"Mean population salt intake, adults aged 25+",,2019,Saint Lucia,Region of the Americas,Males,,7.985848743,7.377397773,8.635295309,
"Mean population salt intake, adults aged 25+",,2019,Saint Lucia,Region of the Americas,Females,,6.443817987,6.060910172,6.891246458,
